core,id_i,id_j,sub_i,sub_j,activity_i,se_i,activity_j,se_j,delta_activity,abs_delta,se_diff,p_value,q_value,significant
Clc1ccc2c([*:1])c3c(nc2c1)CCCC3,OCNT-0479283-AA-001,OCNT-0479427-AA-001,CCc1ccc(N[*:1])cc1,O=C(CS[*:1])N1CCCC1,-0.4284868220003561,0.0546523483883267,-3.771569242695697,0.0255381859865355,3.3430824206953407,3.3430824206953407,0.0603247720910897,0.0,0.0,True
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c([*:1])c1C,OCNT-0461861-AA-001,OCNT-0461863-AA-001,CCc1cccc(C)c1NS(=O)(=O)[*:1],COc1ccccc1CNS(=O)(=O)[*:1],0.0958914373948491,0.026635363911144,-3.242048313020832,0.0272612159063084,3.337939750415681,3.337939750415681,0.03811320641679777,0.0,0.0,True
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c(S(=O)(=O)N[*:1])c1C,OCNT-0461861-AA-001,OCNT-0461863-AA-001,CCc1cccc(C)c1[*:1],COc1ccccc1C[*:1],0.0958914373948491,0.026635363911144,-3.242048313020832,0.0272612159063084,3.337939750415681,3.337939750415681,0.03811320641679777,0.0,0.0,True
CCOc1ccccc1NC(=O)C(CC)n1c(SC[*:1])nc2cccnc21,OCNT-0456144-AA-001,OCNT-0456142-AA-001,Fc1ccccc1[*:1],Fc1cccc([*:1])c1,-0.793910600050955,0.1890013408653077,-4.115352293980978,0.0297671364723492,3.321441693930023,3.321441693930023,0.19133109852464575,1.6672476895279403e-67,8.275365306845577e-67,True
CCOc1ccccc1NC(=O)C(CC)n1c(S[*:1])nc2cccnc21,OCNT-0456144-AA-001,OCNT-0456142-AA-001,Fc1ccccc1C[*:1],Fc1cccc(C[*:1])c1,-0.793910600050955,0.1890013408653077,-4.115352293980978,0.0297671364723492,3.321441693930023,3.321441693930023,0.19133109852464575,1.6672476895279403e-67,8.275365306845577e-67,True
CCOc1ccccc1NC(=O)C(CC)n1c([*:1])nc2cccnc21,OCNT-0456144-AA-001,OCNT-0456142-AA-001,Fc1ccccc1CS[*:1],Fc1cccc(CS[*:1])c1,-0.793910600050955,0.1890013408653077,-4.115352293980978,0.0297671364723492,3.321441693930023,3.321441693930023,0.19133109852464575,1.6672476895279403e-67,8.275365306845577e-67,True
CC(C)N1C(=O)C2(CCCCC2)C1C(=O)N[*:1],OCNT-0475110-AA-001,OCNT-0475108-AA-001,COc1ccccc1OCC[*:1],O=C1CCCN1CCC[*:1],-3.4812487972142216,0.0321263758709987,-0.1688860266958007,0.0213594288831673,-3.312362770518421,3.312362770518421,0.03857887023773207,0.0,0.0,True
CC(C)N1C(=O)C2(CCCCC2)C1C(=O)NCC[*:1],OCNT-0475110-AA-001,OCNT-0475108-AA-001,COc1ccccc1O[*:1],O=C1CCCN1C[*:1],-3.4812487972142216,0.0321263758709987,-0.1688860266958007,0.0213594288831673,-3.312362770518421,3.312362770518421,0.03857887023773207,0.0,0.0,True
CC(C)N1C(=O)C2(CCCCC2)C1C(=O)NC[*:1],OCNT-0475110-AA-001,OCNT-0475108-AA-001,COc1ccccc1OC[*:1],O=C1CCCN1CC[*:1],-3.4812487972142216,0.0321263758709987,-0.1688860266958007,0.0213594288831673,-3.312362770518421,3.312362770518421,0.03857887023773207,0.0,0.0,True
O=C(Cn1ccc2ccccc2c1=O)NCC(=O)N[*:1],OCNT-0454231-AA-001,OCNT-0454251-AA-001,CCN(CCC[*:1])c1cccc(C)c1,CCCN(CCC)CC[*:1],-3.3794135694515948,0.2206802406876158,-0.0717523031430236,0.0273529913752239,-3.307661266308571,3.307661266308571,0.2223689608895925,4.814705883173745e-50,1.957073969456172e-49,True
O=C(CNC(=O)Cn1ccc2ccccc2c1=O)NC[*:1],OCNT-0454231-AA-001,OCNT-0454251-AA-001,CCN(CC[*:1])c1cccc(C)c1,CCCN(CCC)C[*:1],-3.3794135694515948,0.2206802406876158,-0.0717523031430236,0.0273529913752239,-3.307661266308571,3.307661266308571,0.2223689608895925,4.814705883173745e-50,1.957073969456172e-49,True
O=C(CNC(=O)Cn1ccc2ccccc2c1=O)NCC[*:1],OCNT-0454231-AA-001,OCNT-0454251-AA-001,CCN(C[*:1])c1cccc(C)c1,CCCN(CCC)[*:1],-3.3794135694515948,0.2206802406876158,-0.0717523031430236,0.0273529913752239,-3.307661266308571,3.307661266308571,0.2223689608895925,4.814705883173745e-50,1.957073969456172e-49,True
Clc1ccc2c([*:1])c3c(nc2c1)CCCC3,OCNT-0479283-AA-001,OCNT-0479429-AA-001,CCc1ccc(N[*:1])cc1,O=C(CS[*:1])N1CCCCCC1,-0.4284868220003561,0.0546523483883267,-3.71652312968766,0.0218599141348387,3.288036307687304,3.288036307687304,0.05886199988397911,0.0,0.0,True
O=C(NCCC[*:1])C1Cc2ccccc2N1C(=O)c1ccccc1,OCNT-0460161-AA-001,OCNT-0460163-AA-001,Fc1ccc(N2CCN([*:1])CC2)cc1,c1ccc(CN2CCN([*:1])CC2)cc1,-0.670093085590203,0.2122638570843159,-3.957868042301058,0.326923225300354,3.287774956710855,3.287774956710855,0.3897880709630515,3.318385550183139e-17,7.429176067061428e-17,True
O=C(NCCCN1CCN([*:1])CC1)C1Cc2ccccc2N1C(=O)c1ccccc1,OCNT-0460161-AA-001,OCNT-0460163-AA-001,Fc1ccc([*:1])cc1,c1ccc(C[*:1])cc1,-0.670093085590203,0.2122638570843159,-3.957868042301058,0.326923225300354,3.287774956710855,3.287774956710855,0.3897880709630515,3.318385550183139e-17,7.429176067061428e-17,True
O=C(NCc1ccc([*:1])cc1)c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462546-AA-001,OCNT-0462547-AA-001,CO[*:1],CC[*:1],-0.0775488607607197,0.0329425594658971,-3.360713649236761,0.0261585450106912,3.283164788476041,3.283164788476041,0.04206520772848417,0.0,0.0,True
O=C(NC[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462546-AA-001,OCNT-0462547-AA-001,COc1ccc([*:1])cc1,CCc1ccc([*:1])cc1,-0.0775488607607197,0.0329425594658971,-3.360713649236761,0.0261585450106912,3.283164788476041,3.283164788476041,0.04206520772848417,0.0,0.0,True
O=C(N[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462546-AA-001,OCNT-0462547-AA-001,COc1ccc(C[*:1])cc1,CCc1ccc(C[*:1])cc1,-0.0775488607607197,0.0329425594658971,-3.360713649236761,0.0261585450106912,3.283164788476041,3.283164788476041,0.04206520772848417,0.0,0.0,True
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1ccc([*:1])cc1,OCNT-0462546-AA-001,OCNT-0462547-AA-001,COc1ccc(CNC(=O)[*:1])cc1,CCc1ccc(CNC(=O)[*:1])cc1,-0.0775488607607197,0.0329425594658971,-3.360713649236761,0.0261585450106912,3.283164788476041,3.283164788476041,0.04206520772848417,0.0,0.0,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479377-AA-001,OCNT-0479399-AA-001,COc1cc(OC)cc([*:1])c1,CSc1cccc([*:1])c1,-0.4566273126664875,0.0343030534152719,-3.709749168768081,0.0370471673641053,3.2531218561015933,3.2531218561015933,0.05048952449087856,0.0,0.0,True
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479377-AA-001,OCNT-0479399-AA-001,COc1cc(NC(=O)[*:1])cc(OC)c1,CSc1cccc(NC(=O)[*:1])c1,-0.4566273126664875,0.0343030534152719,-3.709749168768081,0.0370471673641053,3.2531218561015933,3.2531218561015933,0.05048952449087856,0.0,0.0,True
O=C(N[*:1])c1ccccc1CN1C(=O)C2CCCN2C(=O)c2ccccc21,OCNT-0462764-AA-001,OCNT-0462760-AA-001,COc1ccc(C[*:1])cc1,CC(CCc1ccccc1)[*:1],-0.1166146887746677,0.0297843245923952,-3.3590559954894523,0.161174979722322,3.2424413067147846,3.2424413067147846,0.16390387451160532,4.2062003155493805e-87,2.4623378402271137e-86,True
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1ccccc1[*:1],OCNT-0462764-AA-001,OCNT-0462760-AA-001,COc1ccc(CNC(=O)[*:1])cc1,CC(CCc1ccccc1)NC(=O)[*:1],-0.1166146887746677,0.0297843245923952,-3.3590559954894523,0.161174979722322,3.2424413067147846,3.2424413067147846,0.16390387451160532,4.2062003155493805e-87,2.4623378402271137e-86,True
Cc1ccc(-n2nc(C(=O)NCC[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454725-AA-001,OCNT-0454721-AA-001,CCN(C[*:1])c1cccc(C)c1,CCN(Cc1ccccc1)C[*:1],0.1113857787544043,0.0454670251418398,-3.129807220163041,0.0233488890504979,3.2411929989174455,3.2411929989174455,0.05111184789401722,0.0,0.0,True
Cc1ccc(-n2nc(C(=O)NCCC[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454725-AA-001,OCNT-0454721-AA-001,CCN(c1cccc(C)c1)[*:1],CCN(Cc1ccccc1)[*:1],0.1113857787544043,0.0454670251418398,-3.129807220163041,0.0233488890504979,3.2411929989174455,3.2411929989174455,0.05111184789401722,0.0,0.0,True
CCN(CCCNC(=O)c1nn(-c2ccc(C)cc2)c(=O)c2c1c1ccccc1n2C)[*:1],OCNT-0454725-AA-001,OCNT-0454721-AA-001,Cc1cccc([*:1])c1,c1ccc(C[*:1])cc1,0.1113857787544043,0.0454670251418398,-3.129807220163041,0.0233488890504979,3.2411929989174455,3.2411929989174455,0.05111184789401722,0.0,0.0,True
Cc1ccc(-n2nc(C(=O)NC[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454725-AA-001,OCNT-0454721-AA-001,CCN(CC[*:1])c1cccc(C)c1,CCN(CC[*:1])Cc1ccccc1,0.1113857787544043,0.0454670251418398,-3.129807220163041,0.0233488890504979,3.2411929989174455,3.2411929989174455,0.05111184789401722,0.0,0.0,True
Cc1ccc(-n2nc(C(=O)N[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454725-AA-001,OCNT-0454721-AA-001,CCN(CCC[*:1])c1cccc(C)c1,CCN(CCC[*:1])Cc1ccccc1,0.1113857787544043,0.0454670251418398,-3.129807220163041,0.0233488890504979,3.2411929989174455,3.2411929989174455,0.05111184789401722,0.0,0.0,True
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2N2CCN([*:1])CC2)cc1C,OCNT-0479523-AA-001,OCNT-0479527-AA-001,C[*:1],Fc1ccc([*:1])cc1,-3.300962839230527,0.2718692885548833,-0.0650039974407956,0.035345755672708,-3.2359588417897314,3.2359588417897314,0.2741573134231753,3.753347065831052e-32,1.1835618904753329e-31,True
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2[*:1])cc1C,OCNT-0479523-AA-001,OCNT-0479527-AA-001,CN1CCN([*:1])CC1,Fc1ccc(N2CCN([*:1])CC2)cc1,-3.300962839230527,0.2718692885548833,-0.0650039974407956,0.035345755672708,-3.2359588417897314,3.2359588417897314,0.2741573134231753,3.753347065831052e-32,1.1835618904753329e-31,True
Cc1ccc(-n2nc(C(=O)NC[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454747-AA-001,OCNT-0454721-AA-001,CCN(CC[*:1])c1ccccc1,CCN(CC[*:1])Cc1ccccc1,0.1038254655550119,0.0362627028443829,-3.129807220163041,0.0233488890504979,3.233632685718053,3.233632685718053,0.04312950541650665,0.0,0.0,True
Cc1ccc(-n2nc(C(=O)N[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454747-AA-001,OCNT-0454721-AA-001,CCN(CCC[*:1])c1ccccc1,CCN(CCC[*:1])Cc1ccccc1,0.1038254655550119,0.0362627028443829,-3.129807220163041,0.0233488890504979,3.233632685718053,3.233632685718053,0.04312950541650665,0.0,0.0,True
CCN(CCCNC(=O)c1nn(-c2ccc(C)cc2)c(=O)c2c1c1ccccc1n2C)[*:1],OCNT-0454747-AA-001,OCNT-0454721-AA-001,c1ccc([*:1])cc1,c1ccc(C[*:1])cc1,0.1038254655550119,0.0362627028443829,-3.129807220163041,0.0233488890504979,3.233632685718053,3.233632685718053,0.04312950541650665,0.0,0.0,True
Cc1ccc(-n2nc(C(=O)NCCC[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454747-AA-001,OCNT-0454721-AA-001,CCN(c1ccccc1)[*:1],CCN(Cc1ccccc1)[*:1],0.1038254655550119,0.0362627028443829,-3.129807220163041,0.0233488890504979,3.233632685718053,3.233632685718053,0.04312950541650665,0.0,0.0,True
Cc1ccc(-n2nc(C(=O)NCC[*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0454747-AA-001,OCNT-0454721-AA-001,CCN(C[*:1])c1ccccc1,CCN(Cc1ccccc1)C[*:1],0.1038254655550119,0.0362627028443829,-3.129807220163041,0.0233488890504979,3.233632685718053,3.233632685718053,0.04312950541650665,0.0,0.0,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462633-AA-001,OCNT-0462710-AA-001,CCOc1cccc(C[*:1])c1,CCC(c1ccc(OC)cc1)[*:1],-3.769890969259431,0.026236984595034,-0.5515253581830502,0.0579526105466695,-3.218365611076381,3.218365611076381,0.06361512736616977,0.0,0.0,True
CCOc1ccc(C(=O)N/C(=N/[*:1])NCCc2c[nH]c3ccccc23)cc1OCC,OCNT-0456896-AA-001,OCNT-0456958-AA-001,Cc1ccccc1[*:1],Fc1ccccc1[*:1],-3.194447224476665,0.0476317766990177,0.0086812785130483,0.0527406734235897,-3.2031285029897134,3.2031285029897134,0.07106591858745531,0.0,0.0,True
CCOc1ccc(C(=O)N/C(=N/c2ccccc2[*:1])NCCc2c[nH]c3ccccc23)cc1OCC,OCNT-0456896-AA-001,OCNT-0456958-AA-001,C[*:1],F[*:1],-3.194447224476665,0.0476317766990177,0.0086812785130483,0.0527406734235897,-3.2031285029897134,3.2031285029897134,0.07106591858745531,0.0,0.0,True
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c([*:1])c1C,OCNT-0461853-AA-001,OCNT-0461863-AA-001,CCc1ccc(NS(=O)(=O)[*:1])cc1,COc1ccccc1CNS(=O)(=O)[*:1],-0.0536189359367602,0.133312258545629,-3.242048313020832,0.0272612159063084,3.1884293770840717,3.1884293770840717,0.13607105559679838,2.0130230475903963e-121,1.483694999233042e-120,True
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c(S(=O)(=O)N[*:1])c1C,OCNT-0461853-AA-001,OCNT-0461863-AA-001,CCc1ccc([*:1])cc1,COc1ccccc1C[*:1],-0.0536189359367602,0.133312258545629,-3.242048313020832,0.0272612159063084,3.1884293770840717,3.1884293770840717,0.13607105559679838,2.0130230475903963e-121,1.483694999233042e-120,True
O=C(CSc1c2c(nc3ccc(Cl)cc13)CCCC2)N1CCC([*:1])CC1,OCNT-0479233-AA-001,OCNT-0479251-AA-001,C[*:1],c1ccc(C[*:1])cc1,-3.450612707110992,0.0835734927170171,-0.2755735709585662,0.0384282128370852,-3.1750391361524257,3.1750391361524257,0.09198508698030149,4.476230208066293e-261,5.343090399579619e-260,True
COCCN1C(=O)c2ccccc2C(C(=O)N[*:1])C12CCCCC2,OCNT-0461293-AA-001,OCNT-0461259-AA-001,C1Cc2nc([*:1])sc2C1,Cc1nc([*:1])sc1C,-3.1552621046857174,0.0503948543939408,0.0126583544559375,0.0373933826519664,-3.167920459141655,3.167920459141655,0.06275274030305669,0.0,0.0,True
COCCN1C(=O)c2ccccc2C([*:1])C12CCCCC2,OCNT-0461293-AA-001,OCNT-0461259-AA-001,O=C(Nc1nc2c(s1)CCC2)[*:1],Cc1nc(NC(=O)[*:1])sc1C,-3.1552621046857174,0.0503948543939408,0.0126583544559375,0.0373933826519664,-3.167920459141655,3.167920459141655,0.06275274030305669,0.0,0.0,True
COc1ccc(C(=O)N[C@@H]2CCC[C@@H]2C(=O)NC[*:1])cc1,OCNT-0475192-AA-001,OCNT-0475194-AA-001,CCN1CCN(C[*:1])CC1,c1ccc2c(c1)CCCN2CC[*:1],-0.0595136623818586,0.02212078034005,-3.224712652194617,0.0609797780260943,3.165198989812758,3.165198989812758,0.0648680372060422,0.0,0.0,True
COc1ccc(C(=O)N[C@@H]2CCC[C@@H]2C(=O)N[*:1])cc1,OCNT-0475192-AA-001,OCNT-0475194-AA-001,CCN1CCN(CC[*:1])CC1,c1ccc2c(c1)CCCN2CCC[*:1],-0.0595136623818586,0.02212078034005,-3.224712652194617,0.0609797780260943,3.165198989812758,3.165198989812758,0.0648680372060422,0.0,0.0,True
COc1ccc(C(=O)N[C@@H]2CCC[C@@H]2C(=O)NCC[*:1])cc1,OCNT-0475192-AA-001,OCNT-0475194-AA-001,CCN1CCN([*:1])CC1,c1ccc2c(c1)CCCN2C[*:1],-0.0595136623818586,0.02212078034005,-3.224712652194617,0.0609797780260943,3.165198989812758,3.165198989812758,0.0648680372060422,0.0,0.0,True
CC(=O)Nc1ccc(S(=O)(=O)N2CCC(CC(=O)N[*:1])CC2)cc1,OCNT-0457465-AA-001,OCNT-0457529-AA-001,CN(CC[*:1])Cc1ccccc1,CCc1ccc(C[*:1])cc1,-3.730418733008399,0.0258160360748386,-0.5676911517841461,0.3255594170930711,-3.162727581224253,3.162727581224253,0.32658138614531845,3.5144597052929644e-22,8.939587212943746e-22,True
CC(=O)Nc1ccc(S(=O)(=O)N2CCC(CC(=O)NC[*:1])CC2)cc1,OCNT-0457465-AA-001,OCNT-0457529-AA-001,CN(Cc1ccccc1)C[*:1],CCc1ccc([*:1])cc1,-3.730418733008399,0.0258160360748386,-0.5676911517841461,0.3255594170930711,-3.162727581224253,3.162727581224253,0.32658138614531845,3.5144597052929644e-22,8.939587212943746e-22,True
CCOc1ccccc1NC(=O)C(CC)n1c(S[*:1])nc2cccnc21,OCNT-0456144-AA-001,OCNT-0456140-AA-001,Fc1ccccc1C[*:1],Cc1ccc(C[*:1])cc1,-0.793910600050955,0.1890013408653077,-3.925868083339227,0.4898716465354578,3.131957483288272,3.131957483288272,0.5250673641812493,2.4483198497257607e-09,4.431241621508089e-09,True
CCOc1ccccc1NC(=O)C(CC)n1c(SC[*:1])nc2cccnc21,OCNT-0456144-AA-001,OCNT-0456140-AA-001,Fc1ccccc1[*:1],Cc1ccc([*:1])cc1,-0.793910600050955,0.1890013408653077,-3.925868083339227,0.4898716465354578,3.131957483288272,3.131957483288272,0.5250673641812493,2.4483198497257607e-09,4.431241621508089e-09,True
CCOc1ccccc1NC(=O)C(CC)n1c([*:1])nc2cccnc21,OCNT-0456144-AA-001,OCNT-0456140-AA-001,Fc1ccccc1CS[*:1],Cc1ccc(CS[*:1])cc1,-0.793910600050955,0.1890013408653077,-3.925868083339227,0.4898716465354578,3.131957483288272,3.131957483288272,0.5250673641812493,2.4483198497257607e-09,4.431241621508089e-09,True
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2[*:1])cc1C,OCNT-0479503-AA-001,OCNT-0479523-AA-001,C1CCCN([*:1])CC1,CN1CCN([*:1])CC1,-0.1765575493340598,0.0260713964218856,-3.300962839230527,0.2718692885548833,3.124405289896467,3.124405289896467,0.273116509516956,2.6441592593727562e-30,7.8237699004657e-30,True
O=C(c1ccc2c(c1)N(C[*:1])C(=O)CS2)N1CCCC1,OCNT-0457739-AA-001,OCNT-0457930-AA-001,CCOc1ccccc1CNC(=O)[*:1],O=C(NCc1ccc2c(c1)OCO2)[*:1],-3.080116619551243,0.2291634722571728,0.0288041921586064,0.033181543757535,-3.1089208117098495,3.1089208117098495,0.23155325923661108,4.2364929864316323e-41,1.538085806794986e-40,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)NC[*:1],OCNT-0457739-AA-001,OCNT-0457930-AA-001,CCOc1ccccc1[*:1],c1cc2c(cc1[*:1])OCO2,-3.080116619551243,0.2291634722571728,0.0288041921586064,0.033181543757535,-3.1089208117098495,3.1089208117098495,0.23155325923661108,4.2364929864316323e-41,1.538085806794986e-40,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)N[*:1],OCNT-0457739-AA-001,OCNT-0457930-AA-001,CCOc1ccccc1C[*:1],c1cc2c(cc1C[*:1])OCO2,-3.080116619551243,0.2291634722571728,0.0288041921586064,0.033181543757535,-3.1089208117098495,3.1089208117098495,0.23155325923661108,4.2364929864316323e-41,1.538085806794986e-40,True
COCCN1C(=O)c2ccccc2C(C(=O)N[*:1])C12CCCCC2,OCNT-0461265-AA-001,OCNT-0461259-AA-001,CCCc1nnc([*:1])s1,Cc1nc([*:1])sc1C,-3.0953475081443047,0.2591895364292012,0.0126583544559375,0.0373933826519664,-3.1080058626002423,3.1080058626002423,0.2618730243086152,1.728022621928286e-32,5.53464837154256e-32,True
COCCN1C(=O)c2ccccc2C([*:1])C12CCCCC2,OCNT-0461265-AA-001,OCNT-0461259-AA-001,CCCc1nnc(NC(=O)[*:1])s1,Cc1nc(NC(=O)[*:1])sc1C,-3.0953475081443047,0.2591895364292012,0.0126583544559375,0.0373933826519664,-3.1080058626002423,3.1080058626002423,0.2618730243086152,1.728022621928286e-32,5.53464837154256e-32,True
Cc1nc(-c2ccc(F)cc2)sc1CCNC(=O)[*:1],OCNT-0482082-AA-001,OCNT-0482092-AA-001,Brc1ccc([*:1])cc1,CCOc1ccc([*:1])cc1OCC,-2.9536203476780556,0.1766014870340068,0.1516548645708901,0.024505643971033,-3.1052752122489458,3.1052752122489458,0.17829361124016052,6.169801102598713e-68,3.081123122052867e-67,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)Nc1cccc([*:1])c1,OCNT-0479407-AA-001,OCNT-0479399-AA-001,Br[*:1],CS[*:1],-0.6170307007659108,0.1415553546274855,-3.709749168768081,0.0370471673641053,3.09271846800217,3.09271846800217,0.14632296823608115,3.692998313009649e-99,2.335081879052871e-98,True
Cc1nc2c3cccnc3nn2c(C)c1C[*:1],OCNT-0479407-AA-001,OCNT-0479399-AA-001,O=C(C[*:1])Nc1cccc(Br)c1,CSc1cccc(NC(=O)C[*:1])c1,-0.6170307007659108,0.1415553546274855,-3.709749168768081,0.0370471673641053,3.09271846800217,3.09271846800217,0.14632296823608115,3.692998313009649e-99,2.335081879052871e-98,True
Cc1nc2c3cccnc3nn2c(C)c1[*:1],OCNT-0479407-AA-001,OCNT-0479399-AA-001,O=C(CC[*:1])Nc1cccc(Br)c1,CSc1cccc(NC(=O)CC[*:1])c1,-0.6170307007659108,0.1415553546274855,-3.709749168768081,0.0370471673641053,3.09271846800217,3.09271846800217,0.14632296823608115,3.692998313009649e-99,2.335081879052871e-98,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479407-AA-001,OCNT-0479399-AA-001,Brc1cccc([*:1])c1,CSc1cccc([*:1])c1,-0.6170307007659108,0.1415553546274855,-3.709749168768081,0.0370471673641053,3.09271846800217,3.09271846800217,0.14632296823608115,3.692998313009649e-99,2.335081879052871e-98,True
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479407-AA-001,OCNT-0479399-AA-001,O=C(Nc1cccc(Br)c1)[*:1],CSc1cccc(NC(=O)[*:1])c1,-0.6170307007659108,0.1415553546274855,-3.709749168768081,0.0370471673641053,3.09271846800217,3.09271846800217,0.14632296823608115,3.692998313009649e-99,2.335081879052871e-98,True
Cc1nc(-c2ccc(F)cc2)sc1CCNC(=O)[*:1],OCNT-0482064-AA-001,OCNT-0482126-AA-001,c1ccc([*:1])cc1,CCOc1ccc(C[*:1])cc1,-0.8286743851956757,0.0258349240564996,-3.9057253875151936,0.5928530412365562,3.077051002319518,3.077051002319518,0.5934156821355827,2.1564271967467787e-07,3.758388426238866e-07,True
Cc1nc(-c2ccc(F)cc2)sc1CC[*:1],OCNT-0482064-AA-001,OCNT-0482126-AA-001,O=C(N[*:1])c1ccccc1,CCOc1ccc(CC(=O)N[*:1])cc1,-0.8286743851956757,0.0258349240564996,-3.9057253875151936,0.5928530412365562,3.077051002319518,3.077051002319518,0.5934156821355827,2.1564271967467787e-07,3.758388426238866e-07,True
Cc1nc2c3cccnc3nn2c(C)c1[*:1],OCNT-0479401-AA-001,OCNT-0479399-AA-001,Cc1cc(C)cc(NC(=O)CC[*:1])c1,CSc1cccc(NC(=O)CC[*:1])c1,-0.633231320030669,0.2604500490322248,-3.709749168768081,0.0370471673641053,3.076517848737412,3.076517848737412,0.26307170248924977,1.3582859567496683e-31,4.196623404250554e-31,True
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479401-AA-001,OCNT-0479399-AA-001,Cc1cc(C)cc(NC(=O)[*:1])c1,CSc1cccc(NC(=O)[*:1])c1,-0.633231320030669,0.2604500490322248,-3.709749168768081,0.0370471673641053,3.076517848737412,3.076517848737412,0.26307170248924977,1.3582859567496683e-31,4.196623404250554e-31,True
Cc1nc2c3cccnc3nn2c(C)c1C[*:1],OCNT-0479401-AA-001,OCNT-0479399-AA-001,Cc1cc(C)cc(NC(=O)C[*:1])c1,CSc1cccc(NC(=O)C[*:1])c1,-0.633231320030669,0.2604500490322248,-3.709749168768081,0.0370471673641053,3.076517848737412,3.076517848737412,0.26307170248924977,1.3582859567496683e-31,4.196623404250554e-31,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479401-AA-001,OCNT-0479399-AA-001,Cc1cc(C)cc([*:1])c1,CSc1cccc([*:1])c1,-0.633231320030669,0.2604500490322248,-3.709749168768081,0.0370471673641053,3.076517848737412,3.076517848737412,0.26307170248924977,1.3582859567496683e-31,4.196623404250554e-31,True
CC1CCn2c(nc3cc(C(=O)NC[*:1])ccc32)C1,OCNT-0482580-AA-001,OCNT-0482578-AA-001,Cc1ccccc1C[*:1],COc1ccc([*:1])cc1OC,-3.1091149724220735,0.3524155391254872,-0.0326244306644349,0.0422678420801153,-3.0764905417576385,3.0764905417576385,0.35494123836378516,4.413036393609865e-18,1.0168267471905216e-17,True
CC1CCn2c(nc3cc(C(=O)N[*:1])ccc32)C1,OCNT-0482580-AA-001,OCNT-0482578-AA-001,Cc1ccccc1CC[*:1],COc1ccc(C[*:1])cc1OC,-3.1091149724220735,0.3524155391254872,-0.0326244306644349,0.0422678420801153,-3.0764905417576385,3.0764905417576385,0.35494123836378516,4.413036393609865e-18,1.0168267471905216e-17,True
CC(C)C(=O)N1CCCC(c2nc(C[*:1])no2)C1,OCNT-0475068-AA-001,OCNT-0475064-AA-001,C1CC1COC[*:1],c1ccc(COC[*:1])cc1,-0.6720285167185329,0.0338722577121293,-3.747872054677378,0.0922397232013981,3.075843537958845,3.075843537958845,0.09826238537094162,4.3351131663819075e-215,4.533342700058345e-214,True
CC(C)C(=O)N1CCCC(c2nc(CCO[*:1])no2)C1,OCNT-0475068-AA-001,OCNT-0475064-AA-001,C1CC1C[*:1],c1ccc(C[*:1])cc1,-0.6720285167185329,0.0338722577121293,-3.747872054677378,0.0922397232013981,3.075843537958845,3.075843537958845,0.09826238537094162,4.3351131663819075e-215,4.533342700058345e-214,True
CC(C)C(=O)N1CCCC(c2nc([*:1])no2)C1,OCNT-0475068-AA-001,OCNT-0475064-AA-001,C(C[*:1])OCC1CC1,c1ccc(COCC[*:1])cc1,-0.6720285167185329,0.0338722577121293,-3.747872054677378,0.0922397232013981,3.075843537958845,3.075843537958845,0.09826238537094162,4.3351131663819075e-215,4.533342700058345e-214,True
